"inventory_position","shop_domain","product_key","product_id","product_gid","Handle","product_url","collection_url","canonical_url","title_current","vendor","product_type","tags","published_at","created_at","updated_at","variant_count","image_count","first_image_url","min_price","max_price","available","source","discovery_status","processing_status","notes","discovered_at"
"27","jeminise.com","jeminise.com+christmas-bedding-quilt-soft-microfiber-holiday-bedsprea-design-12","8867157803207","","christmas-bedding-quilt-soft-microfiber-holiday-bedsprea-design-12","https://jeminise.com/products/christmas-bedding-quilt-soft-microfiber-holiday-bedsprea-design-12","https://jeminise.com/collections/all/products/christmas-bedding-quilt-soft-microfiber-holiday-bedsprea-design-12","","Christmas Bedding Quilt – Soft Microfiber Holiday Bedsprea - Design 12","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0fqvf9cr3, Christmas Blanket, Christmas Quilt, Cozy Quilt, Easy Care, Holiday Decor, Quilt Set, Seasonal Decor","2026-08-20T10:36:59-05:00","2026-08-20T10:21:37-05:00","2026-09-06T11:40:41-05:00","15","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/76a7585bd4cd30b07b5040b9e886936f39bc38e39d68a0e9ad8c7762fc463cc2.jpg?v=1787239299","56.90","116.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"28","jeminise.com","jeminise.com+christmas-bedding-quilt-soft-microfiber-holiday-bedspread","8867157704903","","christmas-bedding-quilt-soft-microfiber-holiday-bedspread","https://jeminise.com/products/christmas-bedding-quilt-soft-microfiber-holiday-bedspread","https://jeminise.com/collections/all/products/christmas-bedding-quilt-soft-microfiber-holiday-bedspread","","Christmas Bedding Quilt – Soft Microfiber Holiday Bedspread","Jeminise","Quilt Sets","All Seasons Quilt, amazon-import, amazon-parent-b0fqvf9cr3, Christmas Gift, Christmas Quilt, Cozy Comfort, Easy Care, Holiday Decor, Microfiber Quilt, Quilt Set","2026-08-20T10:36:58-05:00","2026-08-20T10:21:24-05:00","2026-09-06T11:40:41-05:00","15","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/46766faf8cb22969ec6d9243d29501302e7d75e6617406cd4d523e3d582c385e.jpg?v=1787239287","56.90","116.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"29","jeminise.com","jeminise.com+christmas-cardinal-on-branch-within-patchwork-winter-quilt-892d70543a-892d70543a","8834708111559","","christmas-cardinal-on-branch-within-patchwork-winter-quilt-892d70543a-892d70543a","https://jeminise.com/products/christmas-cardinal-on-branch-within-patchwork-winter-quilt-892d70543a-892d70543a","https://jeminise.com/collections/all/products/christmas-cardinal-on-branch-within-patchwork-winter-quilt-892d70543a-892d70543a","","Christmas Cardinal on Branch Within Patchwork Winter Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0djpc8jwx, Christmas Quilt, Custom Quilt, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T17:08:19-05:00","2026-07-26T15:47:55-05:00","2026-09-06T11:40:41-05:00","15","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/bf28c41377cdb7a1ead58c1b8bf6522ea073b8840f5304f63418bda5d7a7b388.jpg?v=1785098877","51.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"30","jeminise.com","jeminise.com+christmas-cardinal-perched-on-branch-within-wreath-patchwork-winter-quilt-9e7c0b5896-9e7c0b5896","8834727805127","","christmas-cardinal-perched-on-branch-within-wreath-patchwork-winter-quilt-9e7c0b5896-9e7c0b5896","https://jeminise.com/products/christmas-cardinal-perched-on-branch-within-wreath-patchwork-winter-quilt-9e7c0b5896-9e7c0b5896","https://jeminise.com/collections/all/products/christmas-cardinal-perched-on-branch-within-wreath-patchwork-winter-quilt-9e7c0b5896-9e7c0b5896","","Christmas Cardinal Perched on Branch Within Wreath Patchwork Winter Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0djpc8jwx, Christmas Quilt, Custom Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T17:08:24-05:00","2026-07-26T15:57:35-05:00","2026-09-06T11:40:41-05:00","15","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/7f0f7c972b51dc5c33f101a4d3a2b691df2bbeddf273a1476dd88ac51d509beb.jpg?v=1785099457","51.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"31","jeminise.com","jeminise.com+christmas-cardinals-near-snowy-birdhouse-patchwork-floral-quilt-b90d55a935-b90d55a935","8834720170183","","christmas-cardinals-near-snowy-birdhouse-patchwork-floral-quilt-b90d55a935-b90d55a935","https://jeminise.com/products/christmas-cardinals-near-snowy-birdhouse-patchwork-floral-quilt-b90d55a935-b90d55a935","https://jeminise.com/collections/all/products/christmas-cardinals-near-snowy-birdhouse-patchwork-floral-quilt-b90d55a935-b90d55a935","","Christmas Cardinals Near Snowy Birdhouse Patchwork Floral Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0djpc8jwx, Christmas Quilt, Custom Quilt, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T17:08:22-05:00","2026-07-26T15:54:16-05:00","2026-09-06T11:40:41-05:00","15","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/cefa39b8e586dae0db27829a045f8d696721e4c0e044144b214323829fbee46b.jpg?v=1785099259","51.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"32","jeminise.com","jeminise.com+christmas-cardinals-on-snowy-branches-patchwork-winter-quilt-8fa1a9e2ed-8fa1a9e2ed","8834709323975","","christmas-cardinals-on-snowy-branches-patchwork-winter-quilt-8fa1a9e2ed-8fa1a9e2ed","https://jeminise.com/products/christmas-cardinals-on-snowy-branches-patchwork-winter-quilt-8fa1a9e2ed-8fa1a9e2ed","https://jeminise.com/collections/all/products/christmas-cardinals-on-snowy-branches-patchwork-winter-quilt-8fa1a9e2ed-8fa1a9e2ed","","Christmas Cardinals on Snowy Branches Patchwork Winter Quilt","Jeminise","Quilt","amazon-import, amazon-parent-b0djpc8jwx, Christmas Quilt, Custom Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T17:08:20-05:00","2026-07-26T15:49:20-05:00","2026-09-06T11:40:41-05:00","15","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/dac06806abe736aaddf0257ef47ee3581ffb682f1ee70078a493eb9381b34f9f.jpg?v=1785098963","51.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"33","jeminise.com","jeminise.com+cow-with-landscape-patchwork-quilt-animal-farmhouse-printed-quilt-set","8867095806151","","cow-with-landscape-patchwork-quilt-animal-farmhouse-printed-quilt-set","https://jeminise.com/products/cow-with-landscape-patchwork-quilt-animal-farmhouse-printed-quilt-set","https://jeminise.com/collections/all/products/cow-with-landscape-patchwork-quilt-animal-farmhouse-printed-quilt-set","","Cow with Landscape Patchwork Quilt, Animal Farmhouse Printed Quilt Set","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dr8q4jxb, Animal Quilt, Christmas Quilt, Cow Blanket, Dad Gift, Farmhouse Quilt, Mom Gift, Personalized Quilt, Quilt Set","2026-08-20T09:04:08-05:00","2026-08-20T08:48:53-05:00","2026-09-06T11:40:41-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/c125a162b81ac7a0917f20a9f0ef6de99ea1d1287c4b81750b47673eae384743.jpg?v=1787233735","54.90","124.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"34","jeminise.com","jeminise.com+crocodile-patchwork-printed-quilts-animal-patchwork-bedding","8867095445703","","crocodile-patchwork-printed-quilts-animal-patchwork-bedding","https://jeminise.com/products/crocodile-patchwork-printed-quilts-animal-patchwork-bedding","https://jeminise.com/collections/all/products/crocodile-patchwork-printed-quilts-animal-patchwork-bedding","","Crocodile Patchwork Printed Quilts, Animal Patchwork Bedding","Jeminise","Quilt Sets","amazon-import, amazon-parent-b0dr8q4jxb, Christmas Quilt, Custom Blanket, Dad Gift, Family Blanket, Mom Gift, Personalized Blanket, Quilt Set","2026-08-20T09:04:07-05:00","2026-08-20T08:48:30-05:00","2026-09-06T11:40:41-05:00","20","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/3c7bf8f759fde9a601188dc9ea3bfb0f79f2706824b7f370fe34e30020f2a202.jpg?v=1787233713","54.90","124.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"35","jeminise.com","jeminise.com+custom-retro-football-art-bedding-set-c66211cf75-c66211cf75","8834768699591","","custom-retro-football-art-bedding-set-c66211cf75-c66211cf75","https://jeminise.com/products/custom-retro-football-art-bedding-set-c66211cf75-c66211cf75","https://jeminise.com/collections/all/products/custom-retro-football-art-bedding-set-c66211cf75-c66211cf75","","Custom American Football Close Up on Flag Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Boys Gift, Comforter Set, Custom Comforter, Personalized Bedding, Sports Comforter","2026-07-26T17:08:38-05:00","2026-07-26T16:38:42-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/cd93064cff49abd094a4b54d4c8521f964011ef3177c132c9e7664b7ae385495.jpg?v=1785101924","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"36","jeminise.com","jeminise.com+custom-american-football-close-up-on-grunge-vintage-comforter-26540e3264-26540e3264","8834754445511","","custom-american-football-close-up-on-grunge-vintage-comforter-26540e3264-26540e3264","https://jeminise.com/products/custom-american-football-close-up-on-grunge-vintage-comforter-26540e3264-26540e3264","https://jeminise.com/collections/all/products/custom-american-football-close-up-on-grunge-vintage-comforter-26540e3264-26540e3264","","Custom American Football Close Up on Grunge Vintage Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-07-26T17:08:29-05:00","2026-07-26T16:14:32-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/11f76d2e307e1c50766e2c6b95e8a9272e0546226ca0a5996ceecb7ad1d1e36b.jpg?v=1785100474","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"37","jeminise.com","jeminise.com+custom-american-football-on-cosmic-background-vintage-comforter-62a3849621-62a3849621","8834752676039","","custom-american-football-on-cosmic-background-vintage-comforter-62a3849621-62a3849621","https://jeminise.com/products/custom-american-football-on-cosmic-background-vintage-comforter-62a3849621-62a3849621","https://jeminise.com/collections/all/products/custom-american-football-on-cosmic-background-vintage-comforter-62a3849621-62a3849621","","Custom American Football on Cosmic Background Vintage Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Comforter Set, Custom Blanket, Personalized Blanket, Sports Bedding, Sports Comforter","2026-07-26T17:08:28-05:00","2026-07-26T16:11:33-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/b38409cca05f668cdad57ab52d40b4b00fb8c161ab5af391eaf7a4ce3b8892f2.jpg?v=1785100295","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"38","jeminise.com","jeminise.com+custom-american-football-on-usa-flag-background-comforter-703a7c0d82-703a7c0d82","8834767421639","","custom-american-football-on-usa-flag-background-comforter-703a7c0d82-703a7c0d82","https://jeminise.com/products/custom-american-football-on-usa-flag-background-comforter-703a7c0d82-703a7c0d82","https://jeminise.com/collections/all/products/custom-american-football-on-usa-flag-background-comforter-703a7c0d82-703a7c0d82","","Custom American Football on Usa Flag Background Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Comforter Set, Custom Blanket, Kids Bedding, Personalized Blanket, Sports Comforter, Sports Gifts","2026-07-26T17:08:37-05:00","2026-07-26T16:36:08-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/e5722218140b0bda49ea2f5691bd969b1bc3066cad7c3a0bb0771d1509e66d50.jpg?v=1785101771","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"39","jeminise.com","jeminise.com+custom-american-football-with-paint-splash-background-vintage-comforter-da0e1d5bf1-da0e1d5bf1","8834773319879","","custom-american-football-with-paint-splash-background-vintage-comforter-da0e1d5bf1-da0e1d5bf1","https://jeminise.com/products/custom-american-football-with-paint-splash-background-vintage-comforter-da0e1d5bf1-da0e1d5bf1","https://jeminise.com/collections/all/products/custom-american-football-with-paint-splash-background-vintage-comforter-da0e1d5bf1-da0e1d5bf1","","Custom American Football with Paint Splash Background Vintage Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-07-26T17:08:41-05:00","2026-07-26T16:45:10-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/f9e8536c20f2dc19107c6fd69a43535c4bb88bac4323fd1ee6ac49a2601099d3.jpg?v=1785102312","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"40","jeminise.com","jeminise.com+custom-american-football-with-patriotic-flag-comforter-4a3a1ed3c9-4a3a1ed3c9","8834768011463","","custom-american-football-with-patriotic-flag-comforter-4a3a1ed3c9-4a3a1ed3c9","https://jeminise.com/products/custom-american-football-with-patriotic-flag-comforter-4a3a1ed3c9-4a3a1ed3c9","https://jeminise.com/collections/all/products/custom-american-football-with-patriotic-flag-comforter-4a3a1ed3c9-4a3a1ed3c9","","Custom American Football with Patriotic Flag Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Comforter Set, Custom Blanket, Personalized Blanket, Sports Comforter","2026-07-26T17:08:37-05:00","2026-07-26T16:37:18-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/a6aedfb7f9b81449b401a91a0409992efbba09d035e85d8e5cc7da9802dc0589.jpg?v=1785101840","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"41","jeminise.com","jeminise.com+custom-american-sports-football-player-running-with-ball-comforter-891aa5a660-891aa5a660","8834755821767","","custom-american-sports-football-player-running-with-ball-comforter-891aa5a660-891aa5a660","https://jeminise.com/products/custom-american-sports-football-player-running-with-ball-comforter-891aa5a660-891aa5a660","https://jeminise.com/collections/all/products/custom-american-sports-football-player-running-with-ball-comforter-891aa5a660-891aa5a660","","Custom American Sports Football Player Running with Ball Comforter","Jeminise","Comforter","amazon-import, amazon-parent-b0drycbrpp, Boys Gift, Comforter Set, Custom Blanket, Personalized Blanket, Sports Blanket, Sports Comforter","2026-07-26T17:08:30-05:00","2026-07-26T16:17:29-05:00","2026-09-06T11:40:41-05:00","48","6","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/9235409950f5f87cdd7448cbf5ac7a4f4dbaf6159fc81f9ca4893048f571d49a.jpg?v=1785100651","36.90","151.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"42","jeminise.com","jeminise.com+custom-basketball-players-blanket-name-number-76fdad09b6-76fdad09b6","8834346778823","","custom-basketball-players-blanket-name-number-76fdad09b6-76fdad09b6","https://jeminise.com/products/custom-basketball-players-blanket-name-number-76fdad09b6-76fdad09b6","https://jeminise.com/collections/all/products/custom-basketball-players-blanket-name-number-76fdad09b6-76fdad09b6","","Custom Basketball Players Blanket with Name and Number","Jeminise","Blanket","amazon-import, amazon-parent-b0bty8y9v2, Blanket, Custom Blanket, Fleece Blanket, Personalized Blanket, Sherpa Blanket, Sports Blankets","2026-07-26T13:50:51-05:00","2026-07-26T13:28:58-05:00","2026-09-06T11:40:41-05:00","8","8","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/6c2b7a18ab88cd4dc34c692087680fae7e33609b7762bcbb4b65241bddb4c683.jpg?v=1785090540","24.90","69.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"43","jeminise.com","jeminise.com+custom-bible-verse-photo-blanket-personalized-christian-gift-for-her","8859763507399","","custom-bible-verse-photo-blanket-personalized-christian-gift-for-her","https://jeminise.com/products/custom-bible-verse-photo-blanket-personalized-christian-gift-for-her","https://jeminise.com/collections/all/products/custom-bible-verse-photo-blanket-personalized-christian-gift-for-her","","Custom Bible Verse Photo Blanket – Personalized Christian Gift for Her","Jeminise","Blanket","All Seasons, amazon-import, amazon-parent-b0dj2zng8s, Blanket, Christian & Baptism Blankets, Christian Gift, Custom Blanket, Inspirational Gift, Personalized Blanket","2026-08-12T16:49:19-05:00","2026-08-12T16:47:09-05:00","2026-09-06T11:40:41-05:00","16","7","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/96f0a2befa124f14fe17c41828df61ccbf8614b1075a2b471347b5b1e2d17c9c.jpg?v=1786571231","24.90","89.85","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
"44","jeminise.com","jeminise.com+custom-cardinals-on-flowering-branches-quilt-47d5316f3d-47d5316f3d","8834723807431","","custom-cardinals-on-flowering-branches-quilt-47d5316f3d-47d5316f3d","https://jeminise.com/products/custom-cardinals-on-flowering-branches-quilt-47d5316f3d-47d5316f3d","https://jeminise.com/collections/all/products/custom-cardinals-on-flowering-branches-quilt-47d5316f3d-47d5316f3d","","Custom Cardinals on Flowering Branches Quilt with Name","Jeminise","Quilt","amazon-import, amazon-parent-b0djpc8jwx, Christmas Quilt, Custom Blanket, Family Blanket, Personalized Blanket, Quilt Set, Wildlife Quilt","2026-07-26T17:08:23-05:00","2026-07-26T15:55:55-05:00","2026-09-06T11:40:41-05:00","15","5","https://cdn.shopify.com/s/files/1/0792/5098/1063/files/9575f77a09e36399cd5f068645bc87d6039e51fdff8c055143a7aa9670d749a7.jpg?v=1785099357","51.90","126.90","TRUE","collections/all/products.json","DISCOVERED","DISCOVERED","","2026-09-06T23:41:32.4166246+07:00"
